IdAluno;Resultado;1>;11>;11>9>;13>;14>;14>11>;14>14>;14>14>14>;14>14>31>;14>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>31>48>;14>32>;14>32>31>;14>38>;14>38>14>;14>38>33>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>48>;14>49>;14>7>;14>8>;16>;16>31>;16>31>30>;17>;17>30>;17>30>30>;17>31>;17>31>31>;2>;2>14>;28>;28>30>;29>;29>48>;3>;30>;30>14>;30>14>31>;30>14>31>30>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>31>;30>31>;30>31>14>;30>31>30>;30>31>30>31>;30>31>30>31>30>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>31>30>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>30>31>30>31>30>;31>30>48>;31>31>;31>31>30>;31>31>31>;31>32>;31>38>;31>41>;31>48>;31>48>29>;31>48>30>;32>;32>14>;32>31>;32>31>30>;33>;34>;34>36>;34>36>37>;34>37>;34>38>;36>;36>34>;36>34>37>;36>36>;36>36>34>;36>37>;36>38>;37>;37>34>;37>36>;37>38>;38>;38>14>;38>14>31>;38>31>;38>33>;38>36>;38>38>;39>;4>;41>;41>14>;41>31>;41>31>30>;41>41>;41>41>31>;41>41>41>;41>41>41>41>;42>;46>;48>;48>13>;48>14>;48>29>;48>29>48>;48>30>;48>30>30>;48>31>;48>48>;48>48>48>;49>;49>14>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>5>;8>;8>7>;9>
31462-4224;SUCESSO;1;5;1;1;56;4;2;0;1;4;21;3;9;0;5;2;0;0;3;0;0;2;0;1;10;1;5;0;1;0;3;0;4;4;2;9;4;0;5;0;8;1;2;1;3;1;1;32;4;1;0;17;1;9;5;4;3;0;0;0;0;0;0;0;0;1;47;5;0;0;1;15;1;0;7;3;2;2;0;0;0;0;0;3;0;0;2;1;2;4;2;1;7;1;4;1;6;6;1;0;3;2;8;3;2;1;0;1;1;4;1;0;0;13;3;2;3;5;1;0;1;0;31;0;6;1;9;1;0;0;1;1;9;0;2;2;1;2;0;0;1;1;1;0;0;0;0;0;2;2;1;9;0;0;3;0;1
31464-4429;SUCESSO;1;1;1;1;54;1;5;0;1;3;18;2;2;0;0;0;0;5;1;0;0;4;0;1;4;0;3;2;1;0;3;0;3;3;0;11;3;0;8;0;6;0;3;3;1;0;2;22;4;1;1;3;0;2;1;0;0;0;6;0;5;3;0;0;0;3;46;7;3;0;0;12;3;1;1;1;0;0;4;2;0;0;0;9;2;0;0;0;1;3;0;2;3;0;0;0;8;8;4;1;1;0;8;2;0;0;0;1;3;7;3;0;1;15;2;1;0;4;1;1;2;1;21;0;1;0;14;1;6;1;2;1;10;0;0;1;0;4;1;0;3;1;2;0;0;1;0;0;33;3;1;7;0;0;1;0;1
31467-4429;insucesso;1;3;1;24;61;1;2;0;0;3;5;1;1;0;0;0;0;0;0;14;8;3;1;0;4;0;0;0;16;1;2;2;3;3;2;5;1;0;4;0;13;1;1;0;0;0;7;25;2;0;0;6;0;1;1;0;0;1;4;1;2;1;0;1;0;1;40;3;0;0;1;15;1;0;4;1;1;0;3;2;1;0;1;2;1;0;1;0;0;0;0;0;19;2;10;5;5;4;2;0;2;0;12;2;2;2;1;0;2;6;0;0;0;15;6;0;0;5;0;0;5;2;14;0;0;0;1;0;0;0;4;1;27;21;0;0;0;0;0;0;5;0;1;0;0;0;0;0;9;0;0;6;1;0;3;1;1
31469-4224;SUCESSO;2;7;1;0;126;4;10;0;3;6;36;3;11;0;2;0;4;3;3;1;0;4;0;0;19;1;6;2;3;1;3;0;4;4;4;8;2;0;6;0;15;0;1;1;0;0;1;68;13;2;0;18;4;9;7;6;6;2;13;0;4;1;0;0;1;2;87;10;4;0;1;41;6;2;9;4;2;1;8;1;0;0;0;9;4;1;0;1;4;8;0;5;3;0;1;0;3;3;3;0;0;0;7;0;0;0;0;0;1;2;2;0;0;13;2;1;2;2;3;0;1;0;52;1;7;3;14;0;5;1;2;2;17;0;2;0;0;9;2;0;0;0;2;0;0;0;3;3;7;0;0;12;0;3;2;0;1
31470-4224;insucesso;2;2;1;0;53;0;1;0;1;3;10;1;5;0;1;0;0;1;0;1;0;4;0;2;15;0;0;0;0;0;4;0;1;1;1;4;1;0;3;0;10;1;2;0;0;0;0;18;4;1;0;3;1;2;1;1;0;1;2;1;0;0;0;0;0;0;30;4;1;1;2;14;2;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;3;3;1;0;2;0;7;3;2;0;0;0;1;2;0;0;0;11;2;1;0;3;3;0;2;0;37;0;2;2;2;0;1;0;0;2;2;0;1;0;0;0;0;0;0;0;2;1;0;0;9;0;0;0;0;7;0;0;0;0;1
31476-5102;SUCESSO;1;13;2;1;111;8;4;0;0;6;48;4;35;8;12;6;4;3;0;2;0;11;3;1;19;3;3;1;2;3;2;0;3;3;2;5;3;0;2;0;7;1;5;5;0;0;1;95;24;14;9;37;12;19;13;9;7;3;19;0;13;8;0;0;2;1;86;15;7;0;2;63;10;6;23;12;10;6;14;11;0;0;0;6;2;0;2;2;0;1;0;1;9;6;3;1;6;6;2;0;2;0;12;1;1;1;0;2;2;5;3;0;0;26;9;3;0;5;3;1;2;0;50;0;6;4;9;0;2;0;0;1;7;0;1;0;0;3;1;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;2
31487-4428;SUCESSO;1;4;0;0;40;0;2;0;0;0;14;0;4;1;2;1;0;0;2;1;0;3;0;0;2;0;2;0;0;0;2;0;4;4;4;8;3;0;5;0;6;1;3;2;0;0;0;26;5;2;1;7;0;4;1;1;0;1;2;0;1;0;0;0;0;4;39;1;0;0;0;14;4;1;3;2;0;0;0;0;0;0;0;4;1;0;1;2;1;4;0;2;2;1;1;1;3;3;1;1;1;0;6;2;1;0;0;1;0;3;0;0;0;11;1;0;1;2;1;0;0;0;29;0;2;1;12;2;5;4;1;1;13;0;4;0;0;3;1;0;4;2;1;0;0;0;0;0;7;3;1;6;0;0;0;0;1
31488-4224;SUCESSO;1;1;1;3;65;0;3;0;0;3;19;5;5;3;0;0;1;0;1;0;0;4;1;2;18;0;3;1;0;3;1;0;3;3;0;3;0;0;3;0;7;2;0;0;6;1;1;14;3;1;1;0;0;0;0;0;0;0;3;0;2;1;0;0;0;0;35;7;0;0;1;9;3;1;0;0;0;0;3;2;0;0;0;1;0;0;2;0;0;3;3;0;2;2;0;0;4;4;1;0;1;0;14;1;0;2;0;1;3;3;1;0;1;8;4;1;0;4;0;1;0;0;32;2;2;0;4;1;1;0;1;1;10;0;0;6;1;0;0;0;1;1;6;0;3;0;4;0;0;0;0;5;0;3;0;0;1
31493-4224;SUCESSO;1;7;0;4;87;3;1;0;0;4;40;6;18;4;2;0;2;3;2;2;0;7;2;0;3;0;1;0;6;0;0;0;8;8;4;20;13;0;7;0;9;2;1;1;10;4;1;57;14;9;5;15;4;8;3;2;0;5;13;0;5;3;0;0;0;8;88;12;5;0;2;34;5;5;9;3;1;1;5;3;0;0;0;6;3;1;2;0;1;6;1;2;8;3;4;2;4;4;2;1;1;0;9;1;1;0;0;1;1;3;1;0;0;15;3;3;0;3;3;0;0;5;21;0;1;0;3;0;1;1;0;1;21;0;3;7;1;4;0;0;3;0;3;0;0;0;0;0;22;7;5;4;0;0;0;0;1
31496-4224;SUCESSO;1;2;1;0;73;1;5;0;0;2;18;4;2;0;1;0;0;1;1;0;0;7;3;1;13;0;1;1;2;1;3;0;3;3;1;4;0;0;4;0;10;2;0;0;1;1;2;19;2;0;0;8;1;0;0;0;0;0;3;0;1;0;0;0;0;1;48;13;3;0;0;8;1;0;4;0;0;0;2;1;0;0;0;3;0;0;2;0;2;3;1;0;5;4;0;0;8;7;2;1;3;1;25;7;3;7;0;2;1;7;0;0;3;22;6;1;2;6;1;2;2;0;57;2;5;0;11;1;4;1;2;1;9;0;2;1;1;0;0;0;1;0;1;0;0;0;5;3;2;1;0;8;0;5;0;0;1
31508-4224;SUCESSO;1;3;1;4;28;0;1;0;0;0;8;0;2;0;0;0;0;0;1;0;0;2;0;0;8;0;3;1;1;0;0;0;5;5;0;6;1;0;5;0;6;1;1;0;9;4;0;12;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;2;3;31;1;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;5;1;1;0;0;1;6;3;1;1;0;0;0;5;5;3;2;1;1;5;2;1;0;0;2;1;4;0;0;2;12;4;1;0;3;0;2;0;2;43;3;1;0;12;1;5;5;0;1;26;0;10;9;4;2;2;0;1;0;0;0;0;0;2;2;0;0;0;3;0;2;0;0;1
31510-4428;SUCESSO;1;3;0;1;49;2;2;0;0;1;13;0;0;0;0;0;0;0;2;1;0;4;2;1;9;1;4;1;0;0;0;0;5;5;0;6;0;0;6;0;3;0;0;0;22;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;10;9;0;2;1;0;0;6;6;0;0;3;2;17;5;2;4;0;0;0;4;0;0;1;12;3;1;0;5;0;0;1;1;34;1;4;0;14;1;8;4;1;1;23;0;0;20;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
31520-4429;SUCESSO;1;6;1;1;104;2;2;0;0;5;22;5;4;0;0;0;1;0;0;1;0;4;3;1;11;0;1;0;1;1;4;0;3;3;0;4;1;0;3;0;5;1;0;0;1;0;1;26;3;0;0;0;0;0;0;0;0;0;8;0;4;1;0;0;0;0;62;8;2;0;1;19;3;0;0;0;0;0;6;4;0;0;0;5;2;0;0;0;0;0;0;0;1;0;0;0;5;5;5;3;0;0;11;1;0;1;0;3;2;3;0;0;2;13;5;2;0;2;2;0;0;0;30;2;1;0;4;0;1;1;3;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;2;0;0;7;0;2;1;0;1
31522-4224;SUCESSO;1;4;0;0;89;2;11;0;5;0;36;1;12;1;4;1;1;2;8;3;0;8;2;3;9;1;3;1;0;4;0;0;4;4;2;7;2;0;5;0;5;1;3;2;9;0;0;32;7;2;1;8;3;1;1;0;0;1;4;0;0;0;0;0;0;3;58;4;1;0;0;18;1;0;5;1;0;0;2;0;0;0;0;7;2;1;5;0;0;13;2;2;13;8;3;0;4;4;0;0;2;2;10;4;2;0;0;0;1;2;0;0;2;14;6;1;0;4;2;2;1;0;21;1;1;0;6;0;1;0;0;1;22;0;1;8;0;3;0;0;3;0;5;0;0;2;0;0;0;0;0;0;0;0;1;0;1
31524-4429;SUCESSO;1;3;0;0;46;0;2;0;1;1;11;1;6;2;1;0;0;1;0;0;0;3;0;3;10;1;1;0;0;1;2;0;5;5;3;2;1;0;1;0;5;0;0;0;1;0;0;18;4;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;24;2;0;0;0;9;2;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;1;0;6;2;0;0;5;5;2;2;2;1;7;2;1;0;0;2;1;4;0;0;2;12;3;1;0;5;1;1;0;1;33;1;2;0;2;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;20;12;6;3;0;0;3;0;1
31525-4224;SUCESSO;0;1;1;2;38;0;1;0;0;0;11;0;2;1;1;0;0;2;3;0;0;2;0;1;6;0;1;1;2;1;0;0;2;2;2;1;0;0;1;0;1;0;0;0;2;1;0;18;2;0;0;10;0;3;1;0;0;1;1;0;0;0;0;0;0;9;21;2;1;0;0;5;1;0;2;0;0;0;0;0;0;0;0;4;0;0;0;1;1;7;0;5;4;1;0;0;2;2;1;0;1;0;8;1;1;1;0;1;1;2;1;0;0;5;1;0;0;2;1;0;0;1;30;1;0;0;4;0;1;0;2;0;18;0;3;1;0;10;7;0;7;1;2;0;1;1;0;0;0;0;0;0;0;0;2;0;1
31526-4224;SUCESSO;1;4;2;0;22;1;1;0;0;1;4;0;1;0;0;0;0;2;0;0;0;3;0;0;2;0;1;0;1;0;1;0;2;1;0;3;0;0;3;0;4;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;25;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;5;0;0;3;0;0;0;0;0;11;1;1;0;4;1;1;0;1;1;3;0;1;0;0;2;1;0;0;0;1;0;1;0;0;0;27;7;3;1;0;0;0;0;2
31529-4224;SUCESSO;1;12;1;0;75;6;3;0;0;6;10;1;2;0;1;0;0;0;1;0;0;2;0;0;19;1;8;1;0;0;0;0;4;4;3;7;2;0;5;0;13;1;0;0;0;0;0;22;0;0;0;10;0;3;1;0;0;2;4;0;0;0;0;0;0;0;41;2;0;0;1;12;0;0;6;3;1;0;1;0;0;0;0;2;1;0;0;0;3;5;0;4;0;0;0;0;3;3;0;0;2;0;13;1;1;1;0;0;1;2;0;0;1;11;0;0;3;2;3;1;0;0;59;2;3;0;12;2;3;1;0;1;7;0;0;0;0;4;1;0;1;1;1;0;0;0;1;0;0;0;0;3;0;0;0;0;2
31539-4429;insucesso;1;20;0;0;86;9;1;0;0;4;19;0;5;0;1;0;1;4;1;0;0;5;0;0;13;0;3;0;0;0;9;1;2;2;1;6;1;0;5;1;5;0;2;0;2;1;0;22;3;0;0;6;1;2;2;1;0;0;2;0;0;0;0;0;0;0;44;3;1;0;0;9;0;0;4;2;2;0;1;0;0;0;0;6;1;2;1;0;1;2;2;0;1;1;0;0;7;7;1;0;2;3;14;5;2;5;2;3;2;5;2;2;1;21;5;3;0;4;2;0;0;0;41;0;4;0;11;1;4;2;0;1;6;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;14;3;0;12;2;0;1;1;1
31540-4428;insucesso;1;2;1;0;74;2;13;3;1;1;11;0;3;0;2;0;0;3;0;7;6;7;0;1;6;0;1;0;1;0;1;0;3;3;1;2;0;0;2;0;9;1;0;0;2;0;0;19;2;0;0;7;1;4;2;1;0;1;5;1;1;0;0;3;0;2;39;4;1;0;0;16;1;0;6;3;0;0;3;1;0;0;2;6;2;3;2;0;3;1;0;1;13;6;7;4;3;2;1;0;0;1;11;1;0;1;1;1;1;3;0;0;0;14;0;0;0;2;0;0;0;2;17;0;1;0;7;0;1;0;2;1;7;0;1;1;0;3;0;0;1;0;1;0;1;0;0;0;3;0;0;6;1;0;0;0;1
31546-4224;insucesso;1;2;1;0;55;2;3;0;0;1;9;1;0;0;0;0;0;0;2;0;0;3;1;1;5;0;1;0;2;0;0;0;4;4;1;1;0;0;1;0;4;0;0;0;4;2;0;9;3;0;0;2;0;2;2;0;0;0;4;0;2;0;0;0;0;0;24;3;0;0;0;5;3;0;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;3;1;1;3;1;1;0;2;2;1;0;0;1;2;2;0;1;1;1;0;1;0;0;1;6;2;1;0;1;1;0;1;1;16;0;2;1;3;1;1;0;0;2;8;0;2;4;0;1;0;1;2;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;1
31547-4428;SUCESSO;1;1;1;18;86;1;8;0;1;3;25;4;9;0;4;1;1;1;3;1;0;6;1;1;19;1;5;2;16;1;1;0;1;0;0;2;0;0;2;0;11;2;0;0;6;1;0;20;1;0;0;10;0;5;3;3;3;1;2;0;2;1;0;0;2;7;49;6;3;0;1;15;0;0;9;5;3;3;2;2;0;0;0;4;0;0;1;4;2;6;1;2;4;3;0;0;4;3;2;1;0;1;5;1;0;0;0;1;0;2;1;0;1;13;2;1;2;4;1;1;0;1;53;1;3;1;18;0;10;2;0;1;44;0;8;6;1;3;1;0;10;4;5;0;3;1;1;1;0;0;0;2;0;1;0;0;1
31549-4428;SUCESSO;2;4;1;0;77;0;7;0;4;3;31;1;0;0;0;0;0;7;12;0;0;3;0;1;19;0;5;2;1;0;1;0;7;6;0;7;3;0;3;0;12;0;4;4;37;16;0;15;4;4;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;2;73;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;24;0;3;2;3;4;28;24;0;4;0;1;0;7;6;2;1;3;1;8;4;3;0;0;2;1;5;1;0;2;24;1;0;5;6;1;4;1;2;61;1;4;0;22;2;9;6;1;2;51;0;1;36;16;0;0;0;8;0;2;0;1;1;0;0;10;1;0;4;0;0;1;0;1
31562-4429;insucesso;0;3;1;0;27;2;0;0;0;3;5;0;4;1;0;0;1;0;0;0;0;1;1;0;3;0;1;0;0;0;1;0;2;2;1;0;0;0;0;0;5;0;0;0;0;0;0;10;3;2;1;2;0;0;0;0;0;0;2;0;1;1;1;0;0;0;10;0;0;0;0;6;3;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0;1;0;1;2;2;0;0;1;1;1;0;0;0;2;1;0;0;0;1;0;1;0;0;1;4;1;0;0;1;0;0;0;0;14;0;1;1;2;0;0;0;0;0;3;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
31563-4224;SUCESSO;1;4;1;2;87;3;2;0;0;0;14;1;3;0;1;1;2;4;0;0;0;3;0;1;18;0;1;1;2;2;4;0;3;3;2;3;0;0;3;0;3;0;0;0;1;1;1;21;6;2;0;6;2;3;1;1;1;2;6;0;2;1;0;0;1;1;41;8;2;0;2;11;4;2;3;3;1;1;2;2;0;0;0;5;1;0;0;1;4;3;0;0;2;0;0;0;3;3;2;1;1;0;6;2;1;2;0;1;1;2;0;0;0;10;3;0;0;3;1;0;0;1;68;0;4;0;7;1;2;1;0;1;15;0;5;1;1;0;0;0;5;2;3;0;1;0;4;3;3;0;0;9;0;4;2;0;1
31566-4428;SUCESSO;0;1;0;0;15;0;1;0;0;2;2;0;1;0;0;0;0;0;0;0;0;1;0;0;6;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;3;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;1;1;0;0;11;0;2;0;3;1;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
31569-4224;insucesso;1;3;0;4;65;1;4;0;1;3;25;2;2;1;0;0;0;4;9;2;2;4;1;0;8;0;2;0;4;1;2;4;2;2;1;1;0;0;1;0;5;2;0;0;44;15;0;13;5;2;0;3;2;2;2;0;0;0;2;0;1;0;0;0;0;4;42;5;2;0;0;6;1;0;3;2;2;0;1;1;0;0;1;4;1;2;2;0;1;16;15;0;6;0;5;0;5;4;2;0;2;0;8;2;2;1;1;1;1;4;2;0;1;9;4;1;0;3;0;0;1;5;37;0;1;0;7;1;3;0;1;1;54;1;5;41;0;1;0;5;6;0;3;2;2;0;5;0;15;1;0;11;1;0;10;8;1
31570-4224;SUCESSO;1;6;1;1;66;2;2;0;1;0;25;1;6;0;1;1;0;2;0;0;0;5;0;3;11;0;2;0;0;1;3;0;4;4;1;11;3;0;8;0;6;0;2;2;0;0;0;37;5;1;0;12;1;7;4;2;0;2;4;0;3;0;0;0;2;0;64;4;2;0;0;24;1;0;8;3;2;1;2;2;0;0;0;4;2;0;1;0;9;0;0;0;6;0;3;2;3;3;2;1;1;0;5;1;1;0;0;1;1;2;0;0;1;13;2;1;2;3;0;0;0;1;52;0;4;2;7;3;0;0;2;1;5;0;0;0;0;0;0;0;0;0;1;0;1;0;5;3;11;4;2;8;0;3;1;0;1
31572-4428;insucesso;0;1;0;1;27;0;2;0;0;0;7;0;1;0;0;0;0;0;1;1;0;1;0;0;4;0;1;0;0;0;0;0;4;4;0;1;1;0;0;0;2;0;0;0;7;2;0;7;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;23;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;7;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;14;0;2;1;4;1;2;0;0;0;10;1;0;7;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31572-4912;SUCESSO;0;3;1;0;34;2;2;0;1;0;9;2;2;0;0;0;0;2;1;1;0;1;0;0;4;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;10;1;0;0;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;21;3;1;0;0;5;0;0;2;2;0;0;0;0;0;0;0;3;0;2;0;0;0;2;0;1;2;1;0;0;3;3;1;1;2;0;5;2;2;0;0;1;0;4;0;0;1;11;1;0;2;2;1;0;0;2;5;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;3;0;1
31580-4429;SUCESSO;1;17;1;8;109;10;3;0;0;2;50;1;29;0;20;13;2;4;3;5;0;3;0;0;18;0;5;2;2;0;1;0;4;4;1;15;7;0;8;0;5;1;2;0;24;6;3;103;7;3;2;60;2;40;26;17;13;7;13;0;5;0;0;0;2;6;98;9;4;0;3;59;0;0;38;26;18;13;2;1;0;0;0;11;5;3;2;0;4;6;2;1;9;2;7;5;5;4;2;0;2;0;9;2;2;3;0;1;1;3;1;0;1;10;1;0;0;3;2;0;0;2;49;4;5;0;13;2;5;2;2;1;33;0;0;19;5;2;1;0;7;1;2;0;2;0;3;1;0;0;0;4;0;3;0;0;1
31586-4428;SUCESSO;0;10;0;0;78;7;7;0;0;1;17;2;3;0;0;0;1;1;1;6;0;2;0;0;6;0;2;0;2;2;0;0;3;3;1;4;1;0;3;0;3;0;0;0;4;1;2;31;2;0;0;3;1;1;0;0;0;1;9;0;7;4;0;0;0;0;67;5;3;0;0;19;1;0;0;0;0;0;8;4;0;0;0;3;1;0;5;0;0;8;0;5;21;7;9;4;6;5;1;0;3;1;8;2;1;0;0;0;3;4;1;0;0;9;1;1;0;3;0;0;2;1;35;2;2;0;8;1;3;1;4;0;24;0;4;4;1;6;1;0;4;2;11;0;5;1;0;0;0;0;0;0;0;0;0;0;1
31588-4429;insucesso;1;6;0;2;89;2;16;3;3;6;17;3;2;1;0;0;0;4;0;2;1;5;1;2;11;0;3;0;1;1;2;7;4;4;1;7;3;0;4;0;12;0;0;0;3;1;4;17;3;0;0;6;1;3;2;2;0;0;1;0;1;0;0;1;0;1;48;8;0;0;1;7;2;0;4;2;2;0;1;1;0;0;1;9;1;4;0;0;3;0;0;0;5;2;3;1;5;5;2;0;2;1;9;0;0;0;0;1;2;4;0;2;2;17;2;0;0;4;2;0;5;2;35;0;2;1;8;1;2;1;7;1;6;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;9;1;0;9;1;0;10;5;1
31589-4224;SUCESSO;1;4;1;2;42;3;3;0;0;4;9;3;1;0;0;0;1;0;2;3;0;6;2;2;12;0;3;1;1;0;0;0;4;4;0;5;3;0;3;0;6;1;0;0;8;1;3;10;0;0;0;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;30;8;1;0;0;3;0;0;0;0;0;0;1;1;0;0;0;2;0;0;3;0;0;6;5;1;12;1;10;2;5;5;1;1;2;1;11;4;2;1;0;2;0;4;1;0;1;12;4;2;1;5;0;0;4;3;36;0;1;0;8;1;3;2;2;1;11;0;1;8;1;1;1;0;1;0;3;0;2;1;0;0;0;0;0;0;0;0;1;0;1
31591-4428;insucesso;1;0;0;0;57;0;0;0;0;2;13;4;7;0;0;0;4;0;0;0;0;2;1;0;21;0;2;0;0;4;2;1;2;2;1;0;0;0;0;0;5;0;0;0;1;1;0;16;0;0;0;0;0;0;0;0;0;0;11;2;8;6;5;1;0;0;36;9;3;2;4;15;0;0;0;0;0;0;11;8;4;2;0;0;0;0;3;0;0;1;0;0;7;7;0;0;2;2;1;0;0;1;6;1;0;0;0;1;1;2;0;0;0;7;3;2;0;1;2;0;1;5;51;0;3;0;7;1;1;0;0;1;3;0;0;1;0;0;0;0;0;0;6;4;0;0;1;0;0;0;0;3;1;0;2;1;0
31601-4224;SUCESSO;1;9;1;0;59;2;1;0;0;1;16;0;5;0;0;0;1;6;0;1;0;4;0;0;7;0;0;0;0;0;1;0;3;3;0;6;0;0;5;0;8;0;0;0;3;0;0;22;0;0;0;3;0;2;1;1;1;0;1;0;0;0;0;0;1;0;50;2;1;0;0;14;0;0;1;0;0;0;1;0;0;0;0;10;3;4;1;3;0;1;1;0;4;0;3;2;4;4;1;0;1;0;12;1;1;3;0;1;1;3;2;0;1;14;1;0;2;3;1;0;0;2;33;0;1;0;0;0;0;0;0;1;7;0;0;3;0;0;0;0;3;1;0;0;0;0;0;0;9;3;2;8;0;0;5;0;1
31602-4224;SUCESSO;0;5;1;0;47;5;2;0;0;1;15;0;8;1;1;1;0;1;1;2;0;6;1;2;3;0;1;0;0;0;3;0;2;2;1;5;2;0;3;0;5;0;0;0;0;0;0;23;2;0;0;7;1;2;2;1;0;1;2;0;2;0;0;0;0;2;38;4;1;0;0;16;1;0;5;2;2;1;1;1;0;0;0;3;1;0;1;0;0;1;0;0;3;0;3;2;5;5;2;2;1;0;8;2;1;1;0;2;1;3;0;0;1;16;4;1;2;5;2;2;0;0;7;0;0;0;2;0;1;0;0;0;6;0;0;0;0;3;2;0;3;1;0;0;0;0;1;0;1;0;0;6;0;1;2;0;1
31604-4224;SUCESSO;1;5;1;2;42;4;3;0;2;2;22;1;8;1;2;0;0;0;7;0;0;4;0;2;4;0;1;0;0;0;0;0;4;4;1;10;5;0;5;0;4;0;5;4;9;0;0;23;6;4;1;4;1;0;0;0;0;1;2;0;1;0;0;0;0;2;40;5;3;0;0;13;2;1;4;0;0;0;0;0;0;0;0;4;1;1;0;0;1;11;7;2;1;0;0;0;4;4;1;1;2;1;16;4;2;1;0;1;0;3;0;0;1;13;2;2;0;4;0;0;1;1;25;0;1;0;1;1;0;0;1;2;15;0;2;9;0;3;0;0;1;0;2;0;1;0;0;0;4;3;2;1;0;0;0;0;1
31612-4224;SUCESSO;2;6;1;1;126;3;15;0;6;4;42;8;9;2;5;1;2;4;5;1;0;9;3;1;24;1;2;0;2;2;7;0;3;3;0;9;4;0;5;0;10;1;1;1;3;1;0;38;12;4;3;12;3;2;1;0;0;1;7;0;2;0;0;0;1;2;71;11;5;0;1;22;6;3;7;1;0;0;2;1;0;0;0;9;5;0;1;0;2;8;1;4;3;2;1;1;4;4;0;0;2;0;8;3;1;1;0;1;1;3;0;0;1;20;5;2;2;3;4;0;1;0;64;0;5;1;11;1;2;1;0;2;16;0;4;3;1;6;2;0;2;0;4;0;2;0;0;0;7;3;3;11;0;0;0;0;1
31636-4224;SUCESSO;1;5;0;0;64;3;7;0;1;2;17;0;6;1;2;1;0;4;2;0;0;5;2;0;7;1;2;1;0;1;1;0;4;4;0;4;1;0;3;0;8;0;0;0;1;0;0;43;2;1;1;15;1;4;3;3;2;3;9;0;0;0;0;0;2;2;54;3;2;0;0;18;1;1;3;1;1;1;4;0;0;0;0;10;5;4;2;1;2;5;0;1;3;0;0;0;5;3;0;0;0;2;11;2;0;1;0;2;1;2;1;0;0;18;6;0;1;3;5;0;0;3;30;1;1;0;3;0;1;0;0;1;25;0;2;0;0;6;1;0;7;2;4;0;1;2;0;0;1;0;0;3;0;0;0;0;1
